2021-03-03 23:51:25,"b""RT @xakana: Just a reminder that Black lives matter.\n\nWhich shouldn't need to be said, but it still does.\n\nFurther, Black trans lives matte\xe2\x80\xa6"""
2021-03-03 23:51:19,"b'RT @latimes: HFPA members voted not to hire a diversity consultant. \n\nLast July, in the wake of Black Lives Matter protests, then HFPA Pres\xe2\x80\xa6'"
2021-03-03 23:51:18,b'RT @uclagymnastics: United in seeking racial equality. Black Lives Matter to us all. \n\xe2\x9c\x8a\xf0\x9f\x8f\xbf\xe2\x9c\x8a\xf0\x9f\x8f\xbe\xe2\x9c\x8a\xf0\x9f\x8f\xbd\xe2\x9c\x8a\xf0\x9f\x8f\xbc\xe2\x9c\x8a\xf0\x9f\x8f\xbb https://t.co/hBO2539YUv'
2021-03-03 23:51:15,"b'RT @sjjphd: \xe2\x80\x9cBut what do protests even accomplish???\xe2\x80\x9d \n\nWell saving actual lives, for one.\n\nhttps://t.co/632p3J9LmO'"
2021-03-03 23:51:13,"b'RT @sjjphd: \xe2\x80\x9cBut what do protests even accomplish???\xe2\x80\x9d \n\nWell saving actual lives, for one.\n\nhttps://t.co/632p3J9LmO'"
2021-03-03 23:51:10,b'Statistical likelihood is why POC are scrutinized. What is it 13% of the population is responsible for over 50% of\xe2\x80\xa6 https://t.co/e4JMYWNeyg'
2021-03-03 23:51:10,"b'RT @sciam: Police homicides have significantly decreased in most cities where #BlackLivesMatter protests occurred, a new study shows. https\xe2\x80\xa6'"
2021-03-03 23:51:04,"b'RT @sjjphd: \xe2\x80\x9cBut what do protests even accomplish???\xe2\x80\x9d \n\nWell saving actual lives, for one.\n\nhttps://t.co/632p3J9LmO'"
2021-03-03 23:51:03,b'RT @MarkDice: Probably because Black Lives Matter events are synonymous with leaving local businesses in flames and police officers in hosp\xe2\x80\xa6'
2021-03-03 23:50:58,b'RT @Sifill_LDF: Killings by Police Declined after Black Lives Matter Protests - Scientific American https://t.co/28D0ciXMjn'
2021-03-03 23:50:50,"b""Wow feels like this is why Texas and Mississippi are trying to open. Just forget trying to help, let's just put mor\xe2\x80\xa6 https://t.co/IR9zPiWYpo"""
2021-03-03 23:50:45,b'RT @Stvphvn__: Black Lives Still Matter.. \xe2\x9c\x8a\xf0\x9f\x8f\xbd\xf0\x9f\x96\xa4'
2021-03-03 23:50:43,"b'RT @sjjphd: \xe2\x80\x9cBut what do protests even accomplish???\xe2\x80\x9d \n\nWell saving actual lives, for one.\n\nhttps://t.co/632p3J9LmO'"
2021-03-03 23:50:39,"b""RT @theblaze: 'Where is all that money going?' Michael Brown's father says Black Lives Matter abandoned Ferguson activists, demands $20 mil\xe2\x80\xa6"""
2021-03-03 23:50:37,"b'RT @JessLivMo: Social movements, like Black Lives Matter or the immigration rights movement, do not exist to win elections. We influence th\xe2\x80\xa6'"
2021-03-03 23:50:34,b'RT @CharlieDof93: BLACK LIVES MATTER \xf0\x9f\x99\x8f\xf0\x9f\x98\xab https://t.co/nlByfEPptA'
2021-03-03 23:50:12,b'RT @UROCKlive1: Walker said during his testimony that it was \xe2\x80\x9cunusual\xe2\x80\x9d that the request to have the National Guard on standby was turned do\xe2\x80\xa6'
2021-03-03 23:50:09,b'RT @PBrit6: Black Lives Matter lol our judges are so gullible and useless . a white drunk guy urintes on a plaque at Westminster and goes t\xe2\x80\xa6'
2021-03-03 23:50:08,"b'RT @sjjphd: \xe2\x80\x9cBut what do protests even accomplish???\xe2\x80\x9d \n\nWell saving actual lives, for one.\n\nhttps://t.co/632p3J9LmO'"
2021-03-03 23:49:58,"b'Only black lives matter! When a black is attacked by a non black, that is century of discrimination and all MSM, po\xe2\x80\xa6 https://t.co/OoxVCkWLoP'"
2021-03-03 23:49:55,b'RT @JoshuaPotash: If you think Black Lives Matter protests hurt people wait till you see how many people Governors are killing right now.'
2021-03-03 23:49:51,"b'The first thing out of the mouth of McGuirk was about Black Lives Matter, then he mentioned Black Lives Matter a se\xe2\x80\xa6 https://t.co/BXe1k4zjBF'"
2021-03-03 23:49:51,"b""RT @RepWexton: With mass shootings jumping to a record high last year, we must take long overdue action to #EndGunViolence.\n\nI'm proud to c\xe2\x80\xa6"""
2021-03-03 23:49:50,"b'Hmm, the Army thought deploying troops was just dandy for Black Lives Matter protests https://t.co/8yUbIS575V'"
2021-03-03 23:49:40,b'RT @Sifill_LDF: Killings by Police Declined after Black Lives Matter Protests - Scientific American https://t.co/28D0ciXMjn'
2021-03-03 23:49:38,b'RT @UROCKlive1: Walker said during his testimony that it was \xe2\x80\x9cunusual\xe2\x80\x9d that the request to have the National Guard on standby was turned do\xe2\x80\xa6'
2021-03-03 23:49:03,b'RT @Sifill_LDF: Killings by Police Declined after Black Lives Matter Protests - Scientific American https://t.co/28D0ciXMjn'
2021-03-03 23:48:53,"b'@WFLA Black Lives Matter, ANTIFA and all the leftist rioters - day after day,  you bet.'"
2021-03-03 23:48:47,"b'As an in-house practitioner, Anitra mentions that you can\xe2\x80\x99t simply release a statement supporting a movement, like\xe2\x80\xa6 https://t.co/669DTScqTg'"
2021-03-03 23:48:45,"b'RT @Media2070: ""Since the 80s we\'ve seen emergence of a right-wing echo system. And what it\'s echoing is that Black lives don\'t matter. The\xe2\x80\xa6'"
2021-03-03 23:48:43,b'RT @common: BLACK. LIVES. MATTER.'
2021-03-03 23:48:38,b'New study finds about 300 fewer police killings in cities where Black Lives Matter protests happened https://t.co/Mw0hDJ2XSS'
2021-03-03 23:48:04,"b""RT @theblaze: 'Where is all that money going?' Michael Brown's father says Black Lives Matter abandoned Ferguson activists, demands $20 mil\xe2\x80\xa6"""
